# formica run 1  ended: manual save  at day 12704.8
# events:
# 80.1	DORMANCY at 13.9C
# 222.0	REACTIVATION at 12.0C
# 417.0	DORMANCY at 18.2C
# 587.0	REACTIVATION at 12.0C
# 782.0	DORMANCY at 18.2C
# 952.0	REACTIVATION at 12.0C
# 1147.0	DORMANCY at 18.2C
# 1317.0	REACTIVATION at 12.0C
# 1512.0	DORMANCY at 18.2C
# 1682.0	REACTIVATION at 12.0C
# 1877.0	DORMANCY at 18.2C
# 2047.0	REACTIVATION at 12.0C
# 2242.0	DORMANCY at 18.2C
# 2412.0	REACTIVATION at 12.0C
# 2607.0	DORMANCY at 18.2C
# 2777.0	REACTIVATION at 12.0C
# 2972.0	DORMANCY at 18.2C
# 3142.0	REACTIVATION at 12.0C
# 3337.0	DORMANCY at 18.2C
# 3507.0	REACTIVATION at 12.0C
# 3702.0	DORMANCY at 18.2C
# 3872.0	REACTIVATION at 12.0C
# 4067.0	DORMANCY at 18.2C
# 4237.0	REACTIVATION at 12.0C
# 4432.0	DORMANCY at 18.2C
# 4602.0	REACTIVATION at 12.0C
# 4797.0	DORMANCY at 18.2C
# 4967.0	REACTIVATION at 12.0C
# 5162.0	DORMANCY at 18.2C
# 5332.0	REACTIVATION at 12.0C
# 5527.0	DORMANCY at 18.2C
# 5697.0	REACTIVATION at 12.0C
# 5878.6	QUEEN DIED (senescence)
day	amb	therm	pop	out	cells	cPerAnt	eggs	larvae	stalled	pupae	larderU	cropSum	fatMean	qAge	qGlass	qChill	qDormant	qRate	emerged	died	digs	fills	meals
11708.9	21.40	0.820	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11718.9	20.09	0.754	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11728.9	18.65	0.683	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11738.9	17.14	0.607	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11748.9	15.60	0.530	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11758.9	14.06	0.453	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11768.9	12.58	0.379	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11778.9	11.21	0.310	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11788.9	9.97	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11798.9	8.92	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11808.9	8.07	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11818.9	7.46	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11828.9	7.10	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11838.9	7.00	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11848.9	7.17	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11858.9	7.60	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11868.9	8.28	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11878.9	9.19	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11888.9	10.30	0.265	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11898.9	11.57	0.329	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11908.9	12.98	0.399	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11918.9	14.48	0.474	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11928.9	16.02	0.551	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11938.9	17.56	0.628	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11948.9	19.06	0.703	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11958.9	20.46	0.773	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11968.9	21.74	0.837	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11978.9	22.84	0.892	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11988.9	23.74	0.937	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
11998.9	24.41	0.971	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12008.9	24.84	0.992	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12018.9	25.00	1.000	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12028.9	24.89	0.995	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12038.9	24.53	0.976	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12048.9	23.91	0.945	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12058.9	23.06	0.903	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12068.9	22.00	0.850	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12078.9	20.76	0.788	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12088.9	19.38	0.719	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12098.9	17.90	0.645	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12108.9	16.36	0.568	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12118.9	14.82	0.491	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12128.9	13.31	0.415	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12138.9	11.87	0.344	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12148.9	10.57	0.278	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12158.9	9.42	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12168.9	8.46	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12178.9	7.73	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12188.9	7.24	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12198.9	7.02	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12208.9	7.05	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12218.9	7.36	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12228.9	7.91	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12238.9	8.71	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12248.9	9.72	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12258.9	10.92	0.296	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12268.9	12.27	0.363	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12278.9	13.73	0.436	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12288.9	15.25	0.513	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12298.9	16.80	0.590	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12308.9	18.33	0.666	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12318.9	19.78	0.739	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12328.9	21.12	0.806	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12338.9	22.32	0.866	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12348.9	23.32	0.916	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12358.9	24.11	0.955	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12368.9	24.66	0.983	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12378.9	24.95	0.998	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12388.9	24.98	0.999	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12398.9	24.74	0.987	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12408.9	24.25	0.962	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12418.9	23.51	0.925	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12428.9	22.55	0.877	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12438.9	21.39	0.820	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12448.9	20.08	0.754	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12458.9	18.64	0.682	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12468.9	17.13	0.606	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12478.9	15.58	0.529	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12489.0	14.05	0.452	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12499.0	12.57	0.379	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12509.0	11.20	0.310	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12519.0	9.96	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12529.0	8.91	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12539.0	8.06	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12549.0	7.45	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12559.0	7.10	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12569.0	7.00	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12579.0	7.17	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12589.0	7.61	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12599.0	8.29	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12609.0	9.20	0.250	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12619.0	10.31	0.265	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12629.0	11.59	0.329	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12639.0	12.99	0.400	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12649.0	14.49	0.475	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12659.0	16.03	0.552	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12669.0	17.58	0.629	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12679.0	19.07	0.704	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12689.0	20.47	0.774	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12699.0	21.75	0.837	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
12704.8	22.41	0.870	0	0	2125	2125.00	0	15	2	0	79	0.0	0.000	3400.0	181.6	0.0	0	0.00	3140	3140	11630	9746	21822
